,team,Name,b_o,pj_vO
69,KC,Salvador Perez,4,6.23
70,KC,Jorge Soler,5,4.16
71,KC,Hunter Dozier,6,4.02
72,KC,Kyle Isbel,7,3.51
73,KC,Michael A. Taylor,8,4.4
74,KC,Nicky Lopez,9,3.89
75,SF,Tommy La Stella,1,4.37
76,SF,Mike Tauchman,2,4.32
77,SF,Mike Tauchman,2,2.42
78,SF,Mike Tauchman,2,9.49
79,SF,Buster Posey,3,9.21
80,SF,Brandon Belt,4,6.0
81,SF,Alex Dickerson,5,4.15
82,SF,Evan Longoria,6,7.2
83,SF,Brandon Crawford,7,5.72
84,SF,Steven Duggar,8,3.34
85,COL,Raimel Tapia,1,5.24
86,COL,Garrett Hampson,2,6.09
87,COL,Trevor Story,3,6.14
88,COL,Charlie Blackmon,4,4.09
89,COL,C.J. Cron,5,4.95
90,COL,Ryan McMahon,6,5.25
91,COL,Josh Fuentes,7,2.35
92,COL,Dom Nunez,8,4.71
93,TB,Austin Meadows,2,7.43
94,TB,Randy Arozarena,3,6.66
95,TB,Brandon Lowe,4,6.15
96,TB,Yandy Diaz,5,5.92
97,TB,Mike Brosseau,6,4.14
98,TB,Willy Adames,7,3.29
99,TB,Joey Wendle,8,5.52
100,TB,Mike Zunino,9,6.72
101,LAA,David Fletcher,1,3.38
102,LAA,Shohei Ohtani,2,5.98
103,LAA,Mike Trout,3,6.03
104,LAA,Anthony Rendon,4,4.17
105,LAA,Jared Walsh,5,4.95
106,LAA,Justin Upton,6,3.47
107,LAA,Albert Pujols,7,3.16
108,LAA,Jose Iglesias,8,2.99
109,LAA,Kurt Suzuki,9,2.59
110,TOR,George Springer,1,16.44
111,TOR,Bo Bichette,2,13.71
112,TOR,Vladimir Guerrero Jr.,3,14.5
113,TOR,Randal Grichuk,4,11.28
114,TOR,Cavan Biggio,5,6.51
115,TOR,Marcus Semien,6,11.54
116,TOR,Joe Panik,7,4.48
117,TOR,Lourdes Gurriel Jr.,8,7.33
118,TOR,Danny Jansen,9,2.3
119,OAK,Mark Canha,1,8.31
120,OAK,Jed Lowrie,2,6.5
121,OAK,Ramon Laureano,3,8.44
122,OAK,Matt Chapman,4,5.61
123,OAK,Sean Murphy,5,5.69
124,OAK,Stephen Piscotty,6,3.71
125,OAK,Mitch Moreland,7,4.6
126,OAK,Elvis Andrus,8,3.32
127,OAK,Tony Kemp,9,3.51
128,BAL,Cedric Mullins,1,1.39
129,BAL,Austin Hays,2,0.65
130,BAL,Trey Mancini,3,0.82
131,BAL,Maikel Franco,4,0.97
132,BAL,DJ Stewart,5,1.24
133,BAL,Pedro Severino,6,0.5
134,BAL,Ryan Mountcastle,7,0.95
135,BAL,Rio Ruiz,8,1.29
136,BAL,Pat Valaika,9,0.29
137,SEA,Sam Haggerty,1,8.57
138,SEA,Kyle Seager,2,13.05
139,SEA,Ty France,3,12.84
140,SEA,Jose Marmolejos,4,7.88
141,SEA,Kyle Lewis,5,9.46
142,SEA,J.P. Crawford,6,8.67
143,SEA,Dylan Moore,7,8.19
144,SEA,Taylor Trammell,8,10.01
145,SEA,Tom Murphy,9,7.09
146,PIT,Adam Frazier,1,4.56
147,PIT,Phillip Evans,2,2.87
148,PIT,Bryan Reynolds,3,3.73
149,PIT,Colin Moran,4,2.95
150,PIT,Kevin Newman,5,1.86
151,PIT,Gregory Polanco,6,2.96
152,PIT,Jacob Stallings,7,3.52
153,PIT,Dustin Fowler,8,1.67
154,SD,Fernando Tatis Jr.,1,9.88
155,SD,Trent Grisham,2,9.05
156,SD,Manny Machado,3,7.5
157,SD,Eric Hosmer,4,7.57
158,SD,Wil Myers,5,6.3
159,SD,Jake Cronenworth,6,6.7
160,SD,Tommy Pham,7,3.8
161,SD,Victor Caratini,8,4.4
0,MIL,Adrian Houser,SP,13.11
1,PHI,Vince Velasquez,SP,7.47
2,TEX,Dane Dunning,SP,11.87
3,MIN,Kenta Maeda,SP,9.02
4,LAD,Walker Buehler,SP,20.35
5,CHC,Kyle Hendricks,SP,4.87
6,NYM,Joey Lucchesi,SP,6.81
7,STL,Adam Wainwright,SP,16.8
8,CLE,Aaron Civale,SP,18.81
9,SF,Aaron Sanchez,SP,13.48
10,COL,German Marquez,SP,15.17
11,TB,Tyler Glasnow,SP,26.73
12,LAA,Shohei Ohtani,SP,20.87
13,TOR,Steven Matz,SP,17.49
14,OAK,Frankie Montas,SP,10.2
15,BAL,Dean Kremer,SP,7.34
16,SEA,Erik Swanson,SP,6.05
17,PIT,Tyler Anderson,SP,15.15
18,SD,Dinelson Lamet,SP,10.89
