,team,Name,b_o,pj_vO
211,DET,Eric Haase,6,8.02
212,DET,Harold Castro,7,2.9
213,DET,Wilson Ramos,8,4.56
214,DET,Akil Baddoo,9,5.3
215,SEA,Jarred Kelenic,1,5.47
216,SEA,Mitch Haniger,2,7.39
217,SEA,Kyle Seager,3,6.03
218,SEA,Kyle Lewis,4,4.84
219,SEA,J.P. Crawford,5,5.12
220,SEA,Dylan Moore,6,5.17
221,SEA,Luis Torrens,7,3.46
222,SEA,Jose Marmolejos,8,3.06
223,SEA,Sam Haggerty,9,4.0
224,ARI,Pavin Smith,1,5.11
225,ARI,Tim Locastro,2,3.91
226,ARI,Eduardo Escobar,3,5.94
227,ARI,Josh Rojas,4,5.22
228,ARI,Andrew Young,5,4.42
229,ARI,David Peralta,6,6.05
230,ARI,Nick Ahmed,7,2.92
231,ARI,Daulton Varsho,8,2.04
232,LAD,Mookie Betts,1,8.54
233,LAD,Max Muncy,2,8.27
234,LAD,Chris Taylor,3,8.7
235,LAD,Will Smith,4,7.16
236,LAD,Matt Beaty,5,4.37
237,LAD,Albert Pujols,6,5.83
238,LAD,Yoshi Tsutsugo,7,2.95
239,LAD,Gavin Lux,8,5.15
0,MIA,Cody Poteet,SP,22.78
1,PHI,Zack Wheeler,SP,25.19
2,TB,Luis Patino,SP,11.33
3,BAL,Matt Harvey,SP,11.6
4,NYM,Miguel Castro,SP,3.34
5,BOS,Eduardo Rodriguez,SP,15.81
6,TOR,Hyun Jin Ryu,SP,15.44
7,WAS,Patrick Corbin,SP,10.24
8,CHC,Zach Davies,SP,6.36
9,CWS,Lance Lynn,SP,26.11
10,PIT,JT Brubaker,SP,18.06
11,STL,John Gant,SP,14.01
12,NYY,Jameson Taillon,SP,15.37
13,TEX,Mike Foltynewicz,SP,12.52
14,MIL,Brandon Woodruff,SP,23.75
15,KC,Kris Bubic,SP,9.28
16,CLE,Zach Plesac,SP,14.24
17,LAA,Andrew Heaney,SP,17.1
18,HOU,Cristian Javier,SP,20.62
19,OAK,Sean Manaea,SP,14.47
20,COL,Austin Gomber,SP,10.82
21,SD,Blake Snell,SP,13.89
22,DET,Spencer Turnbull,SP,14.95
23,SEA,Justin Dunn,SP,14.32
24,LAD,Julio Urias,SP,21.5
