"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","playerid"
"Phil Gosselin","LAA","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","10953"
"Hanser Alberto","KCR","1","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".500","11902"
"John Andreoli","SDP","1","2","3","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0",".500","13012"
"Jeimer Candelario","DET","1","2","4","1","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0",".500","13621"
"Rob Refsnyder","MIN","1","4","4","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0",".500","13770"
"Mitch Haniger","SEA","1","4","4","2","1","0","0","1","2","1","0","0","1","0","0","0","0","0","0",".500","14274"
"Matt Olson","OAK","1","4","4","2","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0",".500","14344"
"Harold Ramirez","CLE","1","4","4","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".500","14387"
"Franchy Cordero","BOS","1","4","4","2","0","2","0","0","0","2","0","0","1","0","0","0","0","0","0",".500","14567"
"Luke Voit","NYY","1","4","4","2","2","0","0","0","1","2","0","0","1","0","0","0","1","0","0",".500","14811"
"Mike Tauchman","SFG","1","2","4","1","0","0","0","1","1","2","2","0","1","0","0","0","0","0","0",".500","15274"
"Kris Bryant","CHC","1","4","5","2","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0",".500","15429"
"Aaron Judge","NYY","1","4","5","2","1","0","0","1","2","2","1","0","1","0","0","0","0","0","0",".500","15640"
"Austin Meadows","TBR","1","4","4","2","1","1","0","0","2","1","0","0","1","0","0","0","0","0","0",".500","15672"
"Jose Abreu","CHW","1","4","4","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".500","15676"
"Chance Sisco","BAL","1","2","3","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".500","15694"
"Trea Turner","WSN","1","4","5","2","1","1","0","0","2","1","1","0","1","0","0","0","0","0","0",".500","16252"
"Aramis Garcia","OAK","1","2","3","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0",".500","16925"
"Alex Verdugo","BOS","1","4","4","2","1","0","0","1","2","1","0","0","0","0","0","0","0","0","0",".500","17027"
"Kelvin Gutierrez","KCR","1","4","4","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".500","17468"
"Taylor Ward","LAA","1","2","4","1","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".500","17548"
"Alex Bregman","HOU","1","4","5","2","2","0","0","0","1","2","1","0","0","0","0","0","0","0","0",".500","17678"
"Cedric Mullins II","BAL","1","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".500","17929"
"Harrison Bader","STL","1","4","4","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".500","18030"
"Kyle Tucker","HOU","1","4","4","2","1","0","0","1","1","2","0","0","1","0","0","0","0","0","0",".500","18345"
"Victor Robles","WSN","1","4","4","2","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0",".500","18363"
"Lourdes Gurriel Jr.","TOR","1","4","4","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0",".500","19238"
"Cavan Biggio","TOR","1","4","4","2","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0",".500","19252"
"Donovan Walton","SEA","1","4","4","2","1","0","1","0","0","2","0","0","1","0","0","0","0","0","0",".500","19314"
"Josh Rojas","ARI","1","4","5","2","1","1","0","0","3","0","1","0","1","0","0","0","0","0","0",".500","19734"
"Bobby Dalbec","BOS","1","4","4","2","0","2","0","0","2","2","0","0","0","0","0","0","0","0","0",".500","19966"
"Juan Soto","WSN","1","4","5","2","2","0","0","0","0","2","1","0","0","0","0","0","1","0","0",".500","20123"
"Nick Maton","PHI","1","4","4","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".500","21635"
"David Peralta","ARI","1","5","5","2","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".400","2136"
"Anthony Rizzo","CHC","1","5","5","2","1","1","0","0","1","3","0","0","0","0","0","0","0","0","0",".400","3473"
"Gio Urshela","NYY","1","5","5","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".400","10681"
"Whit Merrifield","KCR","1","5","5","2","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0",".400","11281"
"Nomar Mazara","DET","1","5","6","2","1","1","0","0","1","2","1","0","1","0","0","0","0","0","0",".400","14553"
"Adam Frazier","PIT","1","5","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".400","15223"
"Yonathan Daza","COL","1","5","5","2","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".400","15794"
"Willi Castro","DET","1","5","5","2","2","0","0","0","2","0","0","0","1","0","0","0","0","1","0",".400","17338"
"Kevin Newman","PIT","1","5","5","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0",".400","17696"
"Yordan Alvarez","HOU","1","5","5","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".400","19556"
"Justin Turner","LAD","1","3","4","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0",".333","5235"
"Martin Maldonado","HOU","1","3","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","6887"
"Yadier Molina","STL","1","3","3","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".333","7007"
"Nolan Arenado","STL","1","3","3","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".333","9777"
"Eddie Rosario","CLE","1","3","4","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".333","12155"
"James McCann","NYM","1","3","4","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0",".333","12859"
"Gregory Polanco","PIT","1","3","4","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0",".333","12907"
"Teoscar Hernandez","TOR","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",".333","13066"
"Jorge Polanco","MIN","1","3","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","13152"
"Chris Taylor","LAD","1","3","4","1","1","0","0","0","1","2","1","0","0","0","0","0","0","0","0",".333","13757"
"Rio Ruiz","BAL","1","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".333","14103"
"Tony Kemp","OAK","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".333","14894"
"Victor Caratini","SDP","1","3","5","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0",".333","14968"
"Trey Mancini","BAL","1","3","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0",".333","15149"
"Tim Anderson","CHW","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","15172"
"J.P. Crawford","SEA","1","3","4","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0",".333","15491"
"Reese McGuire","TOR","1","3","3","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".333","15674"
"Tyler O'Neill","STL","1","3","4","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0",".333","15711"
"Willy Adames","TBR","1","3","5","1","0","1","0","0","2","2","2","0","2","0","0","0","0","0","0",".333","15986"
"Yoan Moncada","CHW","1","3","4","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".333","17232"
"Kyle Garlick","MIN","1","3","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0",".333","18063"
"Kyle Lewis","SEA","1","3","4","1","1","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".333","19508"
"Jonathan India","CIN","1","3","5","1","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0",".333","21523"
"Alec Bohm","PHI","1","3","4","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",".333","21618"
"Salvador Perez","KCR","1","4","4","1","0","0","0","1","1","3","0","0","2","0","0","0","1","0","0",".250","7304"
"Eric Sogard","CHC","1","4","5","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".250","7927"
"Paul Goldschmidt","STL","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","9218"
"Yan Gomes","WSN","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","9627"
"DJ LeMahieu","NYY","1","4","5","1","1","0","0","0","2","0","1","0","1","0","0","0","0","0","0",".250","9874"
"Jonathan Villar","NYM","1","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0",".250","10071"
"Randal Grichuk","TOR","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0",".250","10243"
"Gary Sanchez","NYY","1","4","5","1","1","0","0","0","0","2","1","0","1","0","0","0","0","0","0",".250","11442"
"Mark Canha","OAK","1","4","4","1","0","0","0","1","2","1","0","0","2","0","0","0","0","0","0",".250","11445"
"Odubel Herrera","PHI","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","11476"
"Manny Machado","SDP","1","4","5","1","1","0","0","0","1","2","0","0","0","0","1","0","0","0","0",".250","11493"
"Ben Gamel","PIT","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","12160"
"Miguel Sano","MIN","1","4","4","1","0","0","0","1","1","3","0","0","1","0","0","0","0","0","0",".250","12164"
"Francisco Lindor","NYM","1","4","4","1","0","0","0","1","1","1","0","0","3","0","0","0","0","0","0",".250","12916"
"Javier Baez","CHC","1","4","5","1","0","1","0","0","2","0","1","0","2","0","0","0","0","0","0",".250","12979"
"Tyler Naquin","CIN","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",".250","13359"
"Stephen Piscotty","OAK","1","4","4","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","13367"
"Jose Peraza","NYM","1","4","4","1","0","0","0","1","1","3","0","0","1","0","0","0","0","0","0",".250","13593"
"Daniel Vogelbach","MIL","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","14130"
"Jorge Soler","KCR","1","4","5","1","1","0","0","0","0","1","1","0","2","0","0","0","0","0","0",".250","14221"
"Ryan McMahon","COL","1","4","5","1","0","0","0","1","2","2","1","0","0","0","0","0","0","0","0",".250","15112"
"Josh VanMeter","ARI","1","4","4","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".250","15170"
"Chad Pinder","OAK","1","4","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",".250","15191"
"Garrett Cooper","MIA","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15279"
"Rowdy Tellez","TOR","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","15679"
"Miguel Andujar","NYY","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","15878"
"Michael Conforto","NYM","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","16376"
"Isiah Kiner-Falefa","TEX","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","16512"
"Brian O'Grady","SDP","1","4","5","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0",".250","16729"
"Ramon Laureano","OAK","1","4","4","1","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0",".250","17128"
"Dylan Moore","SEA","1","4","4","1","0","0","0","1","1","3","0","0","2","0","0","0","0","0","0",".250","18042"
"Seth Brown","OAK","1","4","4","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0",".250","18171"
"Guillermo Heredia","ATL","1","4","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","18721"
"Pete Alonso","NYM","1","4","4","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0",".250","19251"
"Garrett Hampson","COL","1","4","5","1","0","0","1","0","0","0","1","1","1","0","0","0","0","1","0",".250","19262"
"Will Craig","PIT","1","4","4","1","1","0","0","0","1","0","0","0","3","0","0","0","0","0","0",".250","19267"
"Adolis Garcia","TEX","1","4","4","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".250","19287"
"Nicky Lopez","KCR","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",".250","19339"
"Austin Hays","BAL","1","4","4","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0",".250","19363"
"Vladimir Guerrero Jr.","TOR","1","4","4","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0",".250","19611"
"Bo Bichette","TOR","1","4","4","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".250","19612"
"Shohei Ohtani","LAA","1","4","4","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0",".250","19755"
"Pavin Smith","ARI","1","4","5","1","1","0","0","0","2","0","0","0","2","1","0","0","0","0","0",".250","19892"
"Jason Heyward","CHC","1","5","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".200","4940"
"Ehire Adrianza","ATL","1","5","5","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0",".200","8418"
"Brett Gardner","NYY","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","9927"
"Elias Diaz","COL","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","11680"
"Joc Pederson","CHC","1","5","5","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0",".200","11899"
"Josh Bell","WSN","1","5","5","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".200","13145"
"Raimel Tapia","COL","1","5","6","1","0","1","0","0","2","1","1","1","0","0","0","0","0","0","0",".200","14350"
"Manuel Margot","TBR","1","5","5","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0",".200","14712"
"Brett Phillips","TBR","1","5","5","1","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0",".200","14735"
"Aledmys Diaz","HOU","1","5","5","1","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".200","15937"
"Mauricio Dubon","SFG","1","5","5","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0",".200","16530"
"Connor Joe","COL","1","5","5","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".200","16572"
"Josh Fuentes","COL","1","5","5","1","0","1","0","0","0","2","0","0","2","0","0","0","0","0","0",".200","16885"
"Yuli Gurriel","HOU","1","5","5","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",".200","19198"
"Ha-seong Kim","SDP","1","5","5","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0",".200","27506"
"Miguel Cabrera","DET","1","6","6","1","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0",".167","1744"
"Tucker Barnhart","CIN","1","6","6","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".167","10200"
"Harold Castro","DET","1","6","6","1","1","0","0","0","0","2","0","0","3","0","0","0","0","0","0",".167","14691"
"Rene Rivera","CLE","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","3648"
"Ryan Zimmerman","WSN","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","4220"
"Jed Lowrie","OAK","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","4418"
"Starlin Castro","WSN","1","4","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","4579"
"Jarrod Dyson","KCR","1","3","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",".000","4866"
"Justin Upton","LAA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0",".000","5222"
"Sandy Leon","MIA","1","2","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","5273"
"Pablo Sandoval","ATL","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",".000","5409"
"Marwin Gonzalez","BOS","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5497"
"Avisail Garcia","MIL","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","5760"
"Leury Garcia","CHW","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","5913"
"Jean Segura","PHI","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","5933"
"Freddy Galvis","BAL","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",".000","6609"
"Miguel Rojas","MIA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","7802"
"Charlie Blackmon","COL","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","7859"
"Matt Carpenter","STL","1","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","8090"
"Kurt Suzuki","LAA","1","2","4","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","8259"
"Elvis Andrus","OAK","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","8709"
"Lorenzo Cain","MIL","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9077"
"Khris Davis","TEX","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9112"
"Evan Longoria","SFG","1","5","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","9368"
"Christian Vazquez","BOS","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","9774"
"Andrew McCutchen","PHI","1","3","5","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0",".000","9847"
"Mike Trout","LAA","1","2","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","10155"
"Billy Hamilton","CHW","1","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","10199"
"Jose Iglesias","LAA","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10231"
"Brandon Belt","SFG","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","10264"
"Cesar Hernandez","CLE","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","10556"
"Corey Dickerson","MIA","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","10762"
"Andrelton Simmons","MIN","1","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","10847"
"Adam Eaton","CHW","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11205"
"Jesus Aguilar","MIA","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11342"
"Tony Wolters","CHC","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","11470"
"Michael A. Taylor","KCR","1","4","4","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0",".000","11489"
"Bryce Harper","PHI","1","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","11579"
"J.T. Realmuto","PHI","1","3","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","11739"
"Travis Shaw","MIL","1","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","11982"
"Jon Berti","MIA","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12037"
"Niko Goodrum","DET","1","2","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0",".000","12092"
"Max Kepler","MIN","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12144"
"Nick Ahmed","ARI","1","4","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0",".000","12147"
"Jake Hager","NYM","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12198"
"Kevin Pillar","NYM","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12434"
"Curt Casali","SFG","1","3","4","0","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0",".000","12510"
"Kolten Wong","MIL","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","12532"
"Marcus Semien","TOR","1","4","4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",".000","12533"
"Eugenio Suarez","CIN","1","6","6","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0",".000","12552"
"Trevor Story","COL","1","5","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",".000","12564"
"Brad Miller","PHI","1","4","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0",".000","12775"
"Anthony Rendon","LAA","1","3","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",".000","12861"
"Cam Gallagher","KCR","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","12981"
"Jackie Bradley Jr.","MIL","1","3","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",".000","12984"
"Mike Zunino","TBR","1","4","5","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",".000","13265"
"Omar Narvaez","MIL","1","2","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",".000","13338"
"Erik Gonzalez","PIT","1","3","4","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0",".000","13369"
"Tom Murphy","SEA","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".000","13499"
"Jesse Winker","CIN","1","6","6","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0",".000","13590"
